sdv_user_id,Timestamp,steps,steps_goal,avg_heart_rate,max_heart_rate,minutes_moderate,minutes_vigorous,weight_kg,activity_label
1004,2023-05-25 00:00:00,61329,17571,80.4,125,245,80,92.8,over_exercise
1004,2023-05-26 00:00:00,40129,12695,77.4,128,185,65,92.7,over_exercise
1004,2023-05-27 00:00:00,36451,15769,76.6,125,185,40,92.7,over_exercise
1004,2023-05-28 00:00:00,38956,13363,77.0,126,210,40,92.6,over_exercise
1004,2023-05-29 00:00:00,30064,13393,75.5,128,165,30,92.8,energetic
1004,2023-05-30 00:00:00,36910,17739,75.9,126,130,50,92.7,over_exercise
1004,2023-05-31 00:00:00,33374,12420,76.2,126,200,20,92.8,energetic
1004,2023-06-01 00:00:00,16655,11585,73.8,104,130,0,92.7,energetic
1004,2023-06-02 00:00:00,64696,14791,79.6,129,180,125,92.6,over_exercise
1004,2023-06-03 00:00:00,77273,17709,79.2,129,165,110,92.6,over_exercise
1004,2023-06-04 00:00:00,51389,11325,79.6,130,285,50,92.6,over_exercise
1004,2023-06-05 00:00:00,29558,12747,76.4,121,220,20,92.6,energetic
1004,2023-06-06 00:00:00,23681,14394,74.8,122,175,20,92.6,energetic
1004,2023-06-07 00:00:00,65856,16529,78.1,126,140,115,92.6,over_exercise
1004,2023-06-08 00:00:00,47444,12518,77.9,126,180,75,92.3,over_exercise
1004,2023-06-09 00:00:00,32833,14318,76.6,126,210,25,92.6,energetic
1004,2023-06-10 00:00:00,50970,12955,78.0,126,150,90,92.4,over_exercise
1004,2023-06-11 00:00:00,82116,15679,80.6,128,215,115,92.5,over_exercise
1004,2023-06-12 00:00:00,58399,15440,78.1,126,120,125,92.4,over_exercise
1004,2023-06-13 00:00:00,35757,12086,76.9,126,170,40,92.5,over_exercise
1004,2023-06-14 00:00:00,32626,14325,75.8,127,150,45,92.5,over_exercise
1004,2023-06-15 00:00:00,44931,15705,77.8,125,180,60,92.5,over_exercise
1004,2023-06-16 00:00:00,45292,17035,77.1,126,175,60,92.5,over_exercise
1004,2023-06-17 00:00:00,87849,15965,81.2,126,180,160,92.6,over_exercise
1004,2023-06-18 00:00:00,69907,16246,79.8,124,145,145,92.4,over_exercise
1004,2023-06-19 00:00:00,62562,17330,78.7,128,190,85,92.4,over_exercise
1004,2023-06-20 00:00:00,34988,17851,76.9,127,230,30,92.4,energetic
1004,2023-06-21 00:00:00,55344,16644,78.8,126,220,85,92.2,over_exercise
1004,2023-06-22 00:00:00,71500,16883,80.4,130,215,115,92.3,over_exercise
1004,2023-06-23 00:00:00,64370,12026,80.7,128,245,105,92.3,over_exercise
1004,2023-06-24 00:00:00,56055,14637,78.6,125,205,75,92.3,over_exercise
1004,2023-06-25 00:00:00,50206,14193,77.7,126,170,85,92.4,over_exercise
1004,2023-06-26 00:00:00,14744,13234,73.4,104,110,0,92.3,energetic
1004,2023-06-27 00:00:00,28791,15653,75.8,126,165,30,92.3,energetic
1004,2023-06-28 00:00:00,49910,15455,77.3,124,155,75,92.1,over_exercise
1004,2023-06-29 00:00:00,52347,12970,78.5,124,175,90,92.3,over_exercise
1004,2023-06-30 00:00:00,42081,15556,77.3,125,170,65,92.3,over_exercise
1004,2023-07-01 00:00:00,54934,16429,79.6,127,180,130,92.0,over_exercise
1004,2023-07-02 00:00:00,48501,13727,78.7,127,200,70,92.4,over_exercise
1004,2023-07-03 00:00:00,28976,12384,76.3,127,220,10,92.1,energetic
1004,2023-07-04 00:00:00,30986,14619,76.1,122,205,20,92.3,energetic
1004,2023-07-05 00:00:00,19480,16653,74.8,117,170,0,92.1,energetic
1004,2023-07-06 00:00:00,95397,17637,83.0,127,225,165,92.2,over_exercise
1004,2023-07-07 00:00:00,35734,12199,76.8,126,185,50,92.1,over_exercise
1004,2023-07-08 00:00:00,47930,12917,77.5,128,180,65,92.0,over_exercise
1004,2023-07-09 00:00:00,59411,14559,79.3,127,195,95,92.1,over_exercise
1004,2023-07-10 00:00:00,67217,11965,79.6,125,200,110,92.0,over_exercise
1004,2023-07-11 00:00:00,29843,15630,76.3,122,215,20,92.0,energetic
1004,2023-07-12 00:00:00,43131,11917,78.1,126,215,65,91.9,over_exercise
1004,2023-07-13 00:00:00,45430,13687,76.9,126,170,70,92.0,over_exercise
1004,2023-07-14 00:00:00,78312,15111,80.1,129,175,130,92.2,over_exercise
1004,2023-07-15 00:00:00,50298,12869,78.2,125,220,65,92.0,over_exercise
1004,2023-07-16 00:00:00,58399,12203,79.7,127,230,90,91.7,over_exercise
1004,2023-07-17 00:00:00,19934,14486,74.6,116,180,0,91.9,energetic
1004,2023-07-18 00:00:00,49265,15604,78.8,126,230,70,92.0,over_exercise
1004,2023-07-19 00:00:00,66701,17147,78.7,126,170,100,92.1,over_exercise
1004,2023-07-20 00:00:00,37852,12314,76.8,124,195,50,92.1,over_exercise
1004,2023-07-21 00:00:00,81646,16975,79.2,127,140,140,91.8,over_exercise
1004,2023-07-22 00:00:00,54183,11217,78.7,127,215,80,92.0,over_exercise
1004,2023-07-23 00:00:00,61004,16013,78.3,125,135,120,91.8,over_exercise
1004,2023-07-24 00:00:00,60404,17459,78.6,127,170,90,91.8,over_exercise
1004,2023-07-25 00:00:00,43781,14190,77.2,124,160,70,91.9,over_exercise
1004,2023-07-26 00:00:00,99870,17148,80.8,126,190,140,91.7,over_exercise
1004,2023-07-27 00:00:00,56147,15504,79.1,127,195,95,91.8,over_exercise
1004,2023-07-28 00:00:00,60902,14230,79.0,130,170,110,91.8,over_exercise
1004,2023-07-29 00:00:00,50397,14195,78.1,126,190,70,91.8,over_exercise
1004,2023-07-30 00:00:00,35723,13247,76.2,129,150,45,91.7,over_exercise
1004,2023-07-31 00:00:00,55554,16148,79.1,124,170,100,91.7,over_exercise
1004,2023-08-01 00:00:00,35420,11341,76.5,127,160,45,91.6,over_exercise
1004,2023-08-02 00:00:00,41383,13533,77.3,124,190,50,91.7,over_exercise
1004,2023-08-03 00:00:00,54868,17294,77.5,125,155,80,91.5,over_exercise
1004,2023-08-04 00:00:00,51441,11734,78.5,125,225,60,91.6,over_exercise
1004,2023-08-05 00:00:00,23380,12375,75.0,122,200,5,91.5,energetic
1004,2023-08-06 00:00:00,36317,12847,77.5,123,230,30,91.7,energetic
1004,2023-08-07 00:00:00,45579,13067,78.0,127,180,60,91.6,over_exercise
1004,2023-08-08 00:00:00,26374,11624,75.3,126,155,25,91.5,energetic
1004,2023-08-09 00:00:00,39431,13160,77.6,124,205,50,91.6,over_exercise
1004,2023-08-10 00:00:00,60596,14233,78.0,125,180,90,91.6,over_exercise
1004,2023-08-11 00:00:00,57749,13782,79.0,126,235,65,91.6,over_exercise
1004,2023-08-12 00:00:00,58864,17345,79.5,127,215,100,91.5,over_exercise
1004,2023-08-13 00:00:00,53641,15258,78.1,128,170,85,91.5,over_exercise
1004,2023-08-14 00:00:00,46165,11330,77.3,125,135,95,91.4,over_exercise
1004,2023-08-15 00:00:00,43912,14675,78.0,125,220,55,91.4,over_exercise
1004,2023-08-16 00:00:00,79653,17893,80.7,126,250,100,91.4,over_exercise
1004,2023-08-17 00:00:00,50776,14728,78.4,127,200,65,91.2,over_exercise
1004,2023-08-18 00:00:00,38884,14400,77.5,130,200,45,91.6,over_exercise
1004,2023-08-19 00:00:00,66596,13702,80.0,125,210,95,91.4,over_exercise
1004,2023-08-20 00:00:00,62514,13971,79.4,126,200,100,91.3,over_exercise
1004,2023-08-21 00:00:00,20041,12909,74.8,113,190,0,91.5,energetic
1004,2023-08-22 00:00:00,31225,14035,76.4,124,205,25,91.4,energetic
1004,2023-08-23 00:00:00,67574,17999,79.9,125,175,115,91.3,over_exercise
1004,2023-08-24 00:00:00,46177,13731,78.0,126,215,55,91.4,over_exercise
1004,2023-08-25 00:00:00,49897,11188,79.0,125,265,40,91.2,over_exercise
1004,2023-08-26 00:00:00,45828,15383,76.9,125,135,85,91.3,over_exercise
1004,2023-08-27 00:00:00,45141,13867,77.5,127,195,65,91.4,over_exercise
1004,2023-08-28 00:00:00,87266,16862,81.3,128,175,165,91.3,over_exercise
1004,2023-08-29 00:00:00,37819,12441,77.1,128,210,40,91.2,over_exercise
1004,2023-08-30 00:00:00,42873,12811,77.9,125,190,70,91.2,over_exercise
1004,2023-08-31 00:00:00,53302,14713,78.1,126,215,75,91.4,over_exercise
1004,2023-09-01 00:00:00,53162,14081,78.8,126,175,110,91.2,over_exercise
1004,2023-09-02 00:00:00,70799,13290,79.3,128,180,100,91.3,over_exercise
1004,2023-09-03 00:00:00,52455,14991,78.5,127,165,100,91.1,over_exercise
1004,2023-09-04 00:00:00,49786,15204,77.3,125,165,70,91.0,over_exercise
1004,2023-09-05 00:00:00,80879,14180,79.4,125,165,115,91.1,over_exercise
1004,2023-09-06 00:00:00,61375,14307,79.8,127,195,110,91.0,over_exercise
1004,2023-09-07 00:00:00,69914,14223,80.1,127,185,120,91.2,over_exercise
1004,2023-09-08 00:00:00,27923,12787,76.1,126,215,20,91.0,energetic
1004,2023-09-09 00:00:00,32896,12443,76.2,125,190,25,91.1,energetic
1004,2023-09-10 00:00:00,86106,15926,79.8,126,145,140,91.0,over_exercise
1004,2023-09-11 00:00:00,42998,11028,78.5,127,265,45,91.1,over_exercise
1004,2023-09-12 00:00:00,63059,16035,79.0,129,185,95,91.1,over_exercise
1004,2023-09-13 00:00:00,58107,13034,79.7,129,265,75,91.1,over_exercise
1004,2023-09-14 00:00:00,60680,11267,78.6,127,175,95,91.0,over_exercise
1004,2023-09-15 00:00:00,68101,13940,78.5,126,165,100,91.1,over_exercise
1004,2023-09-16 00:00:00,60836,13230,79.6,130,180,100,90.7,over_exercise
1004,2023-09-17 00:00:00,49992,15466,78.0,128,170,95,90.9,over_exercise
1004,2023-09-18 00:00:00,32176,11260,76.9,122,230,20,91.0,energetic
1004,2023-09-19 00:00:00,48767,14113,79.2,128,285,45,90.8,over_exercise
1004,2023-09-20 00:00:00,56674,17016,79.2,126,195,100,90.9,over_exercise
1004,2023-09-21 00:00:00,45457,13936,78.0,124,220,55,90.8,over_exercise
1004,2023-09-22 00:00:00,48666,11991,78.9,126,220,70,91.0,over_exercise
1004,2023-09-23 00:00:00,74046,13863,79.2,127,155,135,90.9,over_exercise
1004,2023-09-24 00:00:00,71097,17037,79.4,127,120,145,90.7,over_exercise
1004,2023-09-25 00:00:00,53747,12423,78.6,126,215,70,90.7,over_exercise
1004,2023-09-26 00:00:00,64888,17882,79.0,128,125,140,90.7,over_exercise
1004,2023-09-27 00:00:00,36444,13329,77.2,125,240,15,90.8,energetic
1004,2023-09-28 00:00:00,63414,16453,78.8,125,155,110,90.9,over_exercise
1004,2023-09-29 00:00:00,36755,12996,76.9,127,180,60,91.0,over_exercise
1004,2023-09-30 00:00:00,54701,13425,79.5,126,245,75,90.9,over_exercise
1004,2023-10-01 00:00:00,44616,16936,78.2,128,200,60,90.8,over_exercise
1004,2023-10-02 00:00:00,66759,15669,79.4,129,165,120,90.8,over_exercise
1004,2023-10-03 00:00:00,50020,16531,77.5,126,150,80,90.6,over_exercise
1004,2023-10-04 00:00:00,32870,13646,76.5,126,205,40,90.7,over_exercise
1004,2023-10-05 00:00:00,36057,12336,77.0,125,200,40,90.6,over_exercise
1004,2023-10-06 00:00:00,56980,15037,78.6,125,160,105,90.7,over_exercise
1004,2023-10-07 00:00:00,24263,17288,75.1,125,155,20,90.7,energetic
1004,2023-10-08 00:00:00,83223,17595,80.0,124,165,145,90.8,over_exercise
1004,2023-10-09 00:00:00,27424,14700,75.3,125,205,15,90.6,energetic
1004,2023-10-10 00:00:00,36314,11872,77.1,126,185,55,90.5,over_exercise
1004,2023-10-11 00:00:00,23133,11099,74.8,123,185,10,90.5,energetic
1004,2023-10-12 00:00:00,38357,13791,77.0,124,215,30,90.5,energetic
1004,2023-10-13 00:00:00,41555,15474,78.2,123,235,45,90.6,over_exercise
1004,2023-10-14 00:00:00,61732,13112,78.4,128,120,130,90.6,over_exercise
1004,2023-10-15 00:00:00,54442,16640,78.2,126,180,85,90.4,over_exercise
1004,2023-10-16 00:00:00,33510,17284,76.8,124,220,20,90.6,energetic
1004,2023-10-17 00:00:00,48928,13345,78.4,126,220,65,90.5,over_exercise
1004,2023-10-18 00:00:00,56674,17529,78.8,124,215,60,90.5,over_exercise
1004,2023-10-19 00:00:00,43211,16402,77.2,127,200,45,90.4,over_exercise
1004,2023-10-20 00:00:00,45504,17383,77.3,124,165,75,90.4,over_exercise
1004,2023-10-21 00:00:00,39476,17662,77.5,125,220,40,90.4,over_exercise
1004,2023-10-22 00:00:00,45095,12073,77.9,124,200,65,90.5,over_exercise
1004,2023-10-23 00:00:00,41092,13935,77.0,125,200,45,90.3,over_exercise
1004,2023-10-24 00:00:00,56695,13882,78.7,125,215,85,90.4,over_exercise
1004,2023-10-25 00:00:00,30748,11985,75.9,126,190,30,90.4,energetic
1004,2023-10-26 00:00:00,65830,15502,79.0,127,170,115,90.3,over_exercise
1004,2023-10-27 00:00:00,58530,17338,78.1,125,150,95,90.2,over_exercise
1004,2023-10-28 00:00:00,38656,15884,76.5,126,140,70,90.4,over_exercise
1004,2023-10-29 00:00:00,39406,17858,77.7,129,235,50,90.2,over_exercise
1004,2023-10-30 00:00:00,44227,11846,77.2,125,175,70,90.2,over_exercise
1004,2023-10-31 00:00:00,42972,13047,77.8,125,200,65,90.3,over_exercise
1004,2023-11-01 00:00:00,66446,14748,79.2,127,165,115,90.3,over_exercise
1004,2023-11-02 00:00:00,31913,16426,76.3,124,175,40,90.2,over_exercise
1004,2023-11-03 00:00:00,69143,15010,80.6,124,230,110,90.2,over_exercise
1004,2023-11-04 00:00:00,42411,15278,77.5,128,175,80,90.1,over_exercise
1004,2023-11-05 00:00:00,45948,14490,77.4,127,210,40,90.2,over_exercise
1004,2023-11-06 00:00:00,34549,15582,76.9,120,245,10,89.9,energetic
1004,2023-11-07 00:00:00,32071,11232,75.9,125,190,20,90.1,energetic
1004,2023-11-08 00:00:00,29833,11245,75.8,128,160,45,90.1,over_exercise
1004,2023-11-09 00:00:00,54315,16661,77.6,129,130,110,90.1,over_exercise
1004,2023-11-10 00:00:00,32458,12029,76.6,123,195,25,90.1,energetic
1004,2023-11-11 00:00:00,43904,13037,77.6,125,180,70,90.2,over_exercise
1004,2023-11-12 00:00:00,21360,11375,74.6,120,160,5,90.1,energetic
1004,2023-11-13 00:00:00,32093,17808,75.4,124,135,35,90.2,over_exercise
1004,2023-11-14 00:00:00,51331,12309,78.2,126,170,105,89.9,over_exercise
1004,2023-11-15 00:00:00,54292,16112,77.6,126,145,100,90.1,over_exercise
1004,2023-11-16 00:00:00,53075,16570,78.0,125,190,75,90.0,over_exercise
1004,2023-11-17 00:00:00,47353,12007,78.0,126,220,55,89.8,over_exercise
1004,2023-11-18 00:00:00,76622,16968,79.5,126,195,95,90.0,over_exercise
1004,2023-11-19 00:00:00,67371,17328,79.6,125,160,125,89.8,over_exercise
1004,2023-11-20 00:00:00,33070,12226,76.6,126,230,20,90.0,energetic
1004,2023-11-21 00:00:00,58548,15342,79.0,125,180,105,89.8,over_exercise
1004,2023-11-22 00:00:00,29819,17445,76.2,126,215,20,89.8,energetic
1004,2023-11-23 00:00:00,34525,11129,76.8,126,205,20,89.9,energetic
1004,2023-11-24 00:00:00,50402,16521,78.2,127,205,85,89.8,over_exercise
1004,2023-11-25 00:00:00,56713,16588,79.0,127,200,90,89.8,over_exercise
1004,2023-11-26 00:00:00,37739,11467,76.4,125,155,50,89.8,over_exercise
1004,2023-11-27 00:00:00,39091,16340,76.9,124,200,55,89.9,over_exercise
1004,2023-11-28 00:00:00,61961,15671,78.6,125,145,120,89.9,over_exercise
1004,2023-11-29 00:00:00,55531,13736,79.2,126,235,65,89.7,over_exercise
1004,2023-11-30 00:00:00,55353,17647,77.9,126,165,85,89.8,over_exercise
1004,2023-12-01 00:00:00,60494,17722,78.8,135,195,85,89.7,over_exercise
1004,2023-12-02 00:00:00,32210,13068,75.8,123,175,40,89.8,over_exercise
1004,2023-12-03 00:00:00,30292,11259,76.8,120,265,5,89.7,energetic
1004,2023-12-04 00:00:00,33643,14437,76.1,124,175,45,89.8,over_exercise
1004,2023-12-05 00:00:00,35578,14464,77.0,122,255,15,89.7,energetic
1004,2023-12-06 00:00:00,34771,17450,76.8,127,195,35,89.7,over_exercise
1004,2023-12-07 00:00:00,50975,16087,78.5,126,205,75,89.6,over_exercise
1004,2023-12-08 00:00:00,78568,16858,80.1,126,200,105,89.6,over_exercise
1004,2023-12-09 00:00:00,66336,15779,78.8,127,165,110,89.6,over_exercise
1004,2023-12-10 00:00:00,41011,11191,77.1,124,180,50,89.8,over_exercise
1004,2023-12-11 00:00:00,44429,14671,76.8,126,175,60,89.6,over_exercise
1004,2023-12-12 00:00:00,47118,14175,78.2,125,235,45,89.4,over_exercise
1004,2023-12-13 00:00:00,30233,17078,76.3,123,200,30,89.5,energetic
1004,2023-12-14 00:00:00,64071,16110,79.2,126,165,115,89.4,over_exercise
1004,2023-12-15 00:00:00,58056,16830,78.0,127,140,100,89.5,over_exercise
1004,2023-12-16 00:00:00,35346,11923,76.9,126,215,35,89.6,over_exercise
1004,2023-12-17 00:00:00,40292,14243,77.4,125,205,45,89.5,over_exercise
1004,2023-12-18 00:00:00,45311,15807,77.9,125,230,40,89.5,over_exercise
1004,2023-12-19 00:00:00,61925,15868,78.7,126,175,110,89.4,over_exercise
1004,2023-12-20 00:00:00,52126,17766,78.2,125,175,80,89.5,over_exercise
1004,2023-12-21 00:00:00,38255,12969,76.6,124,180,65,89.4,over_exercise
1004,2023-12-22 00:00:00,73710,17613,78.5,126,165,95,89.5,over_exercise
1004,2023-12-23 00:00:00,42136,11552,77.7,124,210,50,89.5,over_exercise
1004,2023-12-24 00:00:00,55256,14012,78.0,127,205,50,89.3,over_exercise
1004,2023-12-25 00:00:00,32175,13055,76.6,128,195,30,89.4,energetic
1004,2023-12-26 00:00:00,38260,11503,76.5,125,175,50,89.1,over_exercise
1004,2023-12-27 00:00:00,43445,15273,77.3,124,210,40,89.2,over_exercise
1004,2023-12-28 00:00:00,39504,12866,77.6,127,180,65,89.4,over_exercise
1004,2023-12-29 00:00:00,49014,17333,78.2,124,210,75,89.3,over_exercise
1004,2023-12-30 00:00:00,44656,14070,77.4,124,170,80,89.2,over_exercise
1004,2023-12-31 00:00:00,29669,15642,76.0,119,270,0,89.3,energetic
1005,2023-01-01 00:00:00,12829,5592,75.8,112,120,0,111.6,energetic
1005,2023-01-02 00:00:00,11078,5327,75.9,115,100,0,111.4,healthy
1005,2023-01-03 00:00:00,17005,10522,76.6,126,130,15,111.6,energetic
1005,2023-01-04 00:00:00,46479,12100,79.7,131,90,135,111.4,over_exercise
1005,2023-01-05 00:00:00,17773,7972,77.0,125,135,20,111.5,energetic
1005,2023-01-06 00:00:00,9400,4437,75.6,107,110,0,111.5,healthy
1005,2023-01-07 00:00:00,23397,7721,77.6,127,105,55,111.5,over_exercise
1005,2023-01-08 00:00:00,11051,6941,75.8,116,100,0,111.3,healthy
1005,2023-01-09 00:00:00,13204,7790,75.8,123,100,10,111.3,energetic
1005,2023-01-10 00:00:00,21244,6104,77.6,128,150,25,111.4,energetic
1005,2023-01-11 00:00:00,10630,7140,75.4,117,115,0,111.5,healthy
1005,2023-01-12 00:00:00,22604,7964,77.4,125,180,20,111.3,energetic
1005,2023-01-13 00:00:00,52878,13759,79.9,127,75,140,111.4,over_exercise
1005,2023-01-14 00:00:00,27123,11800,78.0,126,95,70,111.4,over_exercise
1005,2023-01-15 00:00:00,12065,7215,75.7,114,130,0,111.5,energetic
1005,2023-01-16 00:00:00,42210,16497,79.2,129,75,115,111.4,over_exercise
1005,2023-01-17 00:00:00,40588,15950,78.7,129,75,105,111.3,over_exercise
1005,2023-01-18 00:00:00,25851,12252,77.4,125,115,50,111.4,over_exercise
1005,2023-01-19 00:00:00,37933,14617,78.6,128,75,110,111.4,over_exercise
1005,2023-01-20 00:00:00,11436,5200,75.9,116,115,0,111.3,healthy
1005,2023-01-21 00:00:00,14624,5608,76.5,124,130,5,111.2,energetic
1005,2023-01-22 00:00:00,44213,14611,80.0,131,105,120,111.5,over_exercise
1005,2023-01-23 00:00:00,7792,4096,75.1,101,95,0,111.3,healthy
1005,2023-01-24 00:00:00,16098,11268,76.7,117,165,0,111.3,energetic
1005,2023-01-25 00:00:00,20234,7852,77.3,126,140,35,111.2,over_exercise
1005,2023-01-26 00:00:00,16337,10978,76.6,129,125,10,111.2,energetic
1005,2023-01-27 00:00:00,13496,5120,76.2,119,145,0,111.2,energetic
1005,2023-01-28 00:00:00,10531,12275,75.6,112,110,0,111.3,healthy
1005,2023-01-29 00:00:00,23389,7422,77.7,127,145,40,111.3,over_exercise
1005,2023-01-30 00:00:00,17189,7167,76.8,122,155,10,111.2,energetic
1005,2023-01-31 00:00:00,10666,7298,75.5,111,110,0,111.1,healthy
1005,2023-02-01 00:00:00,15291,5804,76.3,121,145,10,111.1,energetic
1005,2023-02-02 00:00:00,11673,6903,75.7,108,140,0,111.2,healthy
1005,2023-02-03 00:00:00,10156,4363,75.6,116,100,0,111.2,healthy
1005,2023-02-04 00:00:00,49979,12862,78.8,128,75,110,111.1,over_exercise
1005,2023-02-05 00:00:00,26266,10900,78.1,127,125,60,111.1,over_exercise
1005,2023-02-06 00:00:00,16679,7681,76.6,124,140,15,111.2,energetic
1005,2023-02-07 00:00:00,37700,16399,78.8,130,100,100,111.0,over_exercise
1005,2023-02-08 00:00:00,8506,6723,75.3,113,75,0,111.1,healthy
1005,2023-02-09 00:00:00,21732,11620,77.3,124,150,25,111.2,energetic
1005,2023-02-10 00:00:00,33341,14597,79.1,127,135,80,111.1,over_exercise
1005,2023-02-11 00:00:00,13466,5615,76.4,116,150,0,111.0,energetic
1005,2023-02-12 00:00:00,20898,6208,77.7,125,165,20,111.1,energetic
1005,2023-02-13 00:00:00,37651,10983,79.2,128,75,120,110.9,over_exercise
1005,2023-02-14 00:00:00,21269,11385,77.1,126,105,40,110.8,over_exercise
1005,2023-02-15 00:00:00,9801,4688,75.4,107,110,0,110.9,healthy
1005,2023-02-16 00:00:00,12927,6202,75.5,118,115,0,111.1,energetic
1005,2023-02-17 00:00:00,16283,6640,76.5,116,160,0,111.0,energetic
1005,2023-02-18 00:00:00,14494,6726,76.2,121,135,5,111.0,energetic
1005,2023-02-19 00:00:00,48249,16559,79.5,128,90,120,110.8,over_exercise
1005,2023-02-20 00:00:00,38367,14205,78.8,130,115,85,111.1,over_exercise
1005,2023-02-21 00:00:00,24363,7523,77.6,126,115,45,111.0,over_exercise
1005,2023-02-22 00:00:00,37382,16144,77.8,128,50,105,111.0,over_exercise
1005,2023-02-23 00:00:00,21545,14591,76.9,128,95,45,111.0,over_exercise
1005,2023-02-24 00:00:00,14373,4083,76.4,126,120,10,110.9,energetic
1005,2023-02-25 00:00:00,29038,15229,78.2,128,125,55,110.9,over_exercise
1005,2023-02-26 00:00:00,44319,10025,79.7,127,115,120,110.9,over_exercise
1005,2023-02-27 00:00:00,28426,13823,77.0,129,70,70,110.8,over_exercise
1005,2023-02-28 00:00:00,15050,7981,76.5,118,140,0,110.8,energetic
1005,2023-03-01 00:00:00,15640,6541,76.7,112,190,0,111.0,energetic
1005,2023-03-02 00:00:00,34008,14314,78.0,127,55,100,110.8,over_exercise
1005,2023-03-03 00:00:00,33826,10870,79.8,132,170,75,110.7,over_exercise
1005,2023-03-04 00:00:00,44600,16321,79.7,129,105,110,111.0,over_exercise
1005,2023-03-05 00:00:00,15823,6612,76.5,128,155,5,110.8,energetic
1005,2023-03-06 00:00:00,34361,14982,78.1,131,95,80,110.8,over_exercise
1005,2023-03-07 00:00:00,7673,4625,75.0,100,50,0,110.6,healthy
1005,2023-03-08 00:00:00,21876,12863,77.5,125,160,20,110.9,energetic
1005,2023-03-09 00:00:00,20500,5691,77.2,125,160,20,110.6,energetic
1005,2023-03-10 00:00:00,32646,15333,78.8,128,95,90,110.6,over_exercise
1005,2023-03-11 00:00:00,23050,12970,77.2,127,95,55,110.7,over_exercise
1005,2023-03-12 00:00:00,17201,6233,76.8,121,180,5,110.7,energetic
1005,2023-03-13 00:00:00,23286,16384,77.4,130,110,45,110.7,over_exercise
1005,2023-03-14 00:00:00,15956,6439,76.4,126,140,20,110.9,energetic
1005,2023-03-15 00:00:00,39489,11210,78.4,127,90,85,110.6,over_exercise
1005,2023-03-16 00:00:00,37919,15633,79.8,128,145,85,110.6,over_exercise
1005,2023-03-17 00:00:00,24016,15471,77.5,125,120,40,110.7,over_exercise
1005,2023-03-18 00:00:00,20686,6890,77.3,125,130,35,110.5,over_exercise
1005,2023-03-19 00:00:00,10263,5126,75.5,115,110,0,110.8,healthy
1005,2023-03-20 00:00:00,16650,7112,76.3,123,110,15,110.7,energetic
1005,2023-03-21 00:00:00,28566,10556,78.5,127,120,75,110.7,over_exercise
